Set,Run #1,Run #1,Run #1,Run #1,Run #1
Internal Pressure P1 (kPa),Time (s),Internal Pressure P0 (kPa),Ambient Pressure (kPa),Differential Pressure₁₋₂ (kPa),Calc1 (units)
,1038.6,114.71,99.92,14.8,114.71
,1038.8,114.71,99.92,14.79,114.71
,1039,114.71,99.92,14.79,114.71
,1039.2,114.71,99.92,14.79,114.71
,1039.4,114.71,99.92,14.79,114.71
,1039.6,114.71,99.92,14.79,114.71
,1039.8,114.71,99.92,14.79,114.71
,1040,114.71,99.92,14.79,114.71
,1040.2,114.71,99.92,14.79,114.71
,1040.4,114.71,99.92,14.79,114.71
,1040.6,114.71,99.92,14.79,114.71
,1040.8,114.71,99.92,14.8,114.71
,1041,114.71,99.92,14.79,114.71
,1041.2,114.71,99.92,14.79,114.71
,1041.4,114.71,99.92,14.79,114.71
,1041.6,114.71,99.92,14.79,114.71
,1041.8,114.71,99.92,14.79,114.71
,1042,114.71,99.92,14.79,114.71
,1042.2,114.71,99.92,14.79,114.71
,1042.4,114.71,99.92,14.79,114.71
,1042.6,114.71,99.92,14.79,114.71
,1042.8,114.71,99.92,14.79,114.71
,1043,114.71,99.92,14.79,114.71
,1043.2,114.71,99.92,14.79,114.71
,1043.4,114.71,99.92,14.79,114.71
,1043.6,114.71,99.92,14.79,114.71
,1043.8,114.71,99.92,14.79,114.71
,1044,114.71,99.92,14.79,114.71
,1044.2,114.71,99.92,14.79,114.71
,1044.4,114.71,99.92,14.79,114.71
,1044.6,114.71,99.92,14.79,114.71
,1044.8,114.71,99.92,14.79,114.71
,1045,114.71,99.92,14.79,114.71
,1045.2,114.71,99.92,14.79,114.71
,1045.4,114.71,99.92,14.79,114.71
,1045.6,114.71,99.92,14.79,114.71
,1045.8,114.72,99.92,14.79,114.72
,1046,114.71,99.92,14.79,114.71
,1046.2,114.71,99.92,14.79,114.71
,1046.4,114.71,99.92,14.79,114.71
,1046.6,114.71,99.92,14.79,114.71
,1046.8,114.71,99.92,14.79,114.71
,1047,114.72,99.92,14.79,114.72
,1047.2,114.71,99.92,14.79,114.71
,1047.4,114.72,99.92,14.79,114.72
,1047.6,114.71,99.92,14.79,114.71
,1047.8,114.71,99.92,14.79,114.71
,1048,114.72,99.92,14.79,114.72
,1048.2,114.71,99.92,14.79,114.71
,1048.4,114.72,99.92,14.79,114.72
,1048.6,114.72,99.92,14.79,114.72
,1048.8,114.72,99.92,14.79,114.72
,1049,114.71,99.92,14.79,114.71
,1049.2,114.71,99.92,14.79,114.71
,1049.4,114.72,99.92,14.79,114.72
,1049.6,114.72,99.92,14.79,114.72
,1049.8,114.72,99.92,14.8,114.72
,1050,114.71,99.92,14.79,114.71
,1050.2,114.71,99.92,14.8,114.71
,1050.4,114.72,99.92,14.79,114.72
,1050.6,114.72,99.92,14.79,114.72
,1050.8,114.72,99.92,14.79,114.72
,1051,114.71,99.92,14.79,114.71
,1051.2,114.71,99.92,14.79,114.71
,1051.4,114.72,99.92,14.79,114.72
,1051.6,114.72,99.92,14.8,114.72
,1051.8,114.72,99.92,14.8,114.72
,1052,114.72,99.92,14.79,114.72
,1052.2,114.72,99.92,14.8,114.72
,1052.4,114.72,99.92,14.8,114.72
,1052.6,114.72,99.92,14.79,114.72
,1052.8,114.71,99.92,14.79,114.71
,1053,114.72,99.92,14.79,114.72
,1053.2,114.71,99.92,14.79,114.71
,1053.4,114.71,99.92,14.79,114.71
,1053.6,114.71,99.92,14.79,114.71
,1053.8,114.72,99.92,14.79,114.72
,1054,114.72,99.92,14.8,114.72
,1054.2,114.72,99.92,14.79,114.72
,1054.4,114.72,99.92,14.79,114.72
,1054.6,114.72,99.92,14.79,114.72
,1054.8,114.71,99.92,14.79,114.71
,1055,114.72,99.92,14.79,114.72
,1055.2,114.71,99.92,14.79,114.71
,1055.4,114.71,99.92,14.79,114.71
,1055.6,114.71,99.92,14.79,114.71
,1055.8,114.71,99.92,14.79,114.71
,1056,114.72,99.92,14.79,114.72
,1056.2,114.72,99.92,14.79,114.72
,1056.4,114.72,99.92,14.79,114.72
,1056.6,114.72,99.92,14.79,114.72
,1056.8,114.71,99.92,14.79,114.71
,1057,114.72,99.92,14.79,114.72
,1057.2,114.72,99.92,14.79,114.72
,1057.4,114.71,99.92,14.79,114.71
,1057.6,114.71,99.92,14.79,114.71
,1057.8,114.72,99.92,14.79,114.72
,1058,114.72,99.92,14.79,114.72
,1058.2,114.71,99.92,14.79,114.71
,1058.4,114.72,99.92,14.79,114.72
,1058.6,114.71,99.92,14.79,114.71
,1058.8,114.71,99.92,14.79,114.71
,1059,114.72,99.92,14.79,114.72
,1059.2,114.72,99.92,14.79,114.72
,1059.4,114.72,99.92,14.8,114.72
,1059.6,114.71,99.92,14.79,114.71
,1059.8,114.72,99.92,14.79,114.72
,1060,114.72,99.92,14.8,114.72
,1060.2,114.72,99.92,14.8,114.72
,1060.4,114.72,99.92,14.79,114.72
,1060.6,114.71,99.92,14.79,114.71
,1060.8,114.71,99.92,14.79,114.71
,1061,114.72,99.92,14.79,114.72
,1061.2,114.71,99.92,14.79,114.71
,1061.4,114.71,99.92,14.79,114.71
,1061.6,114.71,99.92,14.79,114.71
,1061.8,114.71,99.92,14.79,114.71
,1062,114.71,99.92,14.79,114.71
,1062.2,114.71,99.92,14.79,114.71
,1062.4,114.71,99.92,14.79,114.71
,1062.6,114.71,99.92,14.79,114.71
,1062.8,114.71,99.92,14.79,114.71
,1063,114.71,99.92,14.79,114.71
,1063.2,114.71,99.92,14.79,114.71
,1063.4,114.71,99.92,14.79,114.71
,1063.6,114.71,99.92,14.79,114.71
,1063.8,114.71,99.92,14.79,114.71
,1064,114.71,99.92,14.79,114.71
,1064.2,114.71,99.92,14.79,114.71
,1064.4,114.71,99.92,14.79,114.71
,1064.6,114.71,99.92,14.79,114.71
,1064.8,114.71,99.92,14.79,114.71
,1065,114.71,99.92,14.79,114.71
,1065.2,114.71,99.92,14.79,114.71
,1065.4,114.71,99.92,14.79,114.71
,1065.6,114.71,99.92,14.79,114.71
,1065.8,114.71,99.92,14.79,114.71
,1066,114.71,99.92,14.79,114.71
,1066.2,114.71,99.92,14.79,114.71
,1066.4,114.71,99.92,14.79,114.71
,1066.6,114.71,99.92,14.79,114.71
,1066.8,114.71,99.92,14.79,114.71
,1067,114.71,99.92,14.79,114.71
,1067.2,114.71,99.92,14.79,114.71
,1067.4,114.71,99.92,14.79,114.71
,1067.6,114.71,99.92,14.79,114.71
,1067.8,114.71,99.92,14.79,114.71
,1068,114.71,99.92,14.79,114.71
,1068.2,114.71,99.92,14.79,114.71
,1068.4,114.71,99.92,14.79,114.71
,1068.6,114.71,99.92,14.79,114.71
,1068.8,114.71,99.92,14.79,114.71
,1069,114.71,99.92,14.79,114.71
,1069.2,114.71,99.92,14.79,114.71
,1069.4,114.71,99.92,14.79,114.71
,1069.6,114.71,99.92,14.79,114.71
,1069.8,114.71,99.92,14.79,114.71
,1070,114.71,99.92,14.79,114.71
,1070.2,114.71,99.92,14.79,114.71
,1070.4,114.71,99.92,14.79,114.71
,1070.6,114.71,99.92,14.79,114.71
,1070.8,114.71,99.92,14.79,114.71
,1071,114.71,99.92,14.79,114.71
,1071.2,114.71,99.92,14.79,114.71
,1071.4,114.71,99.92,14.79,114.71
,1071.6,114.71,99.92,14.79,114.71
,1071.8,114.71,99.92,14.79,114.71
,1072,114.71,99.92,14.79,114.71
,1072.2,114.71,99.92,14.79,114.71
,1072.4,114.71,99.92,14.79,114.71
,1072.6,114.71,99.92,14.79,114.71
,1072.8,114.71,99.92,14.79,114.71
,1073,114.71,99.92,14.79,114.71
,1073.2,114.71,99.92,14.79,114.71
,1073.4,114.71,99.92,14.79,114.71
,1073.6,114.71,99.92,14.79,114.71
,1073.8,114.71,99.92,14.79,114.71
,1074,114.71,99.92,14.79,114.71
,1074.2,114.71,99.92,14.79,114.71
,1074.4,114.71,99.92,14.79,114.71
,1074.6,114.71,99.92,14.79,114.71
,1074.8,114.71,99.92,14.79,114.71
,1075,114.71,99.92,14.79,114.71
,1075.2,114.71,99.92,14.78,114.71
,1075.4,114.71,99.92,14.79,114.71
,1075.6,114.71,99.92,14.79,114.71
,1075.8,114.71,99.92,14.78,114.71
,1076,114.71,99.92,14.79,114.71
,1076.2,114.71,99.92,14.79,114.71
,1076.4,114.71,99.92,14.79,114.71
,1076.6,114.71,99.92,14.78,114.71
,1076.8,114.71,99.92,14.79,114.71
,1077,114.71,99.92,14.78,114.71
,1077.2,114.71,99.92,14.79,114.71
,1077.4,114.71,99.92,14.79,114.71
,1077.6,114.71,99.92,14.79,114.71
,1077.8,114.71,99.92,14.79,114.71
,1078,114.71,99.92,14.79,114.71
,1078.2,114.71,99.92,14.79,114.71
,1078.4,114.71,99.92,14.79,114.71
,1078.6,114.71,99.92,14.79,114.71
,1078.8,114.71,99.92,14.79,114.71
,1079,114.71,99.92,14.79,114.71
,1079.2,114.71,99.92,14.79,114.71
,1079.4,114.71,99.92,14.79,114.71
,1079.6,114.71,99.92,14.79,114.71
,1079.8,114.71,99.92,14.79,114.71
,1080,114.71,99.92,14.79,114.71
,1080.2,114.71,99.92,14.79,114.71
,1080.4,114.71,99.92,14.79,114.71
,1080.6,114.71,99.92,14.79,114.71
,1080.8,114.71,99.92,14.79,114.71
,1081,114.71,99.92,14.79,114.71
,1081.2,114.71,99.92,14.79,114.71
,1081.4,114.71,99.92,14.79,114.71
,1081.6,114.71,99.92,14.79,114.71
,1081.8,114.71,99.92,14.79,114.71
,1082,114.71,99.92,14.79,114.71
,1082.2,114.71,99.92,14.79,114.71
,1082.4,114.71,99.92,14.79,114.71
,1082.6,114.71,99.92,14.79,114.71
,1082.8,114.71,99.92,14.79,114.71
,1083,114.71,99.92,14.79,114.71
,1083.2,114.71,99.92,14.79,114.71
,1083.4,114.71,99.92,14.79,114.71
,1083.6,114.71,99.92,14.79,114.71
,1083.8,114.71,99.92,14.79,114.71
,1084,114.71,99.92,14.79,114.71
,1084.2,114.71,99.92,14.79,114.71
,1084.4,114.71,99.92,14.79,114.71
,1084.6,114.71,99.92,14.79,114.71
,1084.8,114.71,99.92,14.78,114.71
,1085,114.71,99.93,14.79,114.71
,1085.2,114.71,99.93,14.78,114.71
,1085.4,114.71,99.92,14.78,114.71
,1085.6,114.71,99.92,14.79,114.71
,1085.8,114.71,99.92,14.79,114.71
,1086,114.71,99.93,14.79,114.71
,1086.2,114.71,99.93,14.78,114.71
,1086.4,114.71,99.92,14.79,114.71
,1086.6,114.71,99.92,14.79,114.71
,1086.8,114.71,99.92,14.79,114.71
,1087,114.71,99.92,14.79,114.71
,1087.2,114.71,99.92,14.79,114.71
,1087.4,114.71,99.92,14.79,114.71
,1087.6,114.71,99.92,14.78,114.71
,1087.8,114.71,99.92,14.78,114.71
,1088,114.71,99.93,14.78,114.71
,1088.2,114.71,99.92,14.78,114.71
,1088.4,114.71,99.92,14.79,114.71
,1088.6,114.71,99.92,14.79,114.71
,1088.8,114.71,99.92,14.78,114.71
,1089,114.71,99.92,14.79,114.71
,1089.2,114.71,99.92,14.79,114.71
,1089.4,114.71,99.92,14.79,114.71
,1089.6,114.71,99.92,14.79,114.71
,1089.8,114.71,99.92,14.79,114.71
,1090,114.71,99.93,14.78,114.71
,1090.2,114.71,99.92,14.78,114.71
,1090.4,114.71,99.92,14.79,114.71
,1090.6,114.71,99.92,14.79,114.71
,1090.8,114.71,99.92,14.79,114.71
,1091,114.71,99.92,14.78,114.71
,1091.2,114.71,99.92,14.79,114.71
,1091.4,114.71,99.92,14.79,114.71
,1091.6,114.71,99.92,14.79,114.71
,1091.8,114.71,99.92,14.79,114.71
,1092,114.71,99.92,14.79,114.71
,1092.2,114.71,99.92,14.79,114.71
,1092.4,114.71,99.92,14.78,114.71
,1092.6,114.71,99.92,14.79,114.71
,1092.8,114.71,99.92,14.78,114.71
,1093,114.71,99.92,14.79,114.71
,1093.2,114.71,99.92,14.78,114.71
,1093.4,114.71,99.92,14.79,114.71
,1093.6,114.71,99.92,14.79,114.71
,1093.8,114.71,99.92,14.79,114.71
,1094,114.71,99.92,14.79,114.71
,1094.2,114.71,99.92,14.79,114.71
,1094.4,114.71,99.92,14.79,114.71
,1094.6,114.71,99.92,14.79,114.71
,1094.8,114.71,99.92,14.79,114.71
,1095,114.71,99.92,14.79,114.71
,1095.2,114.71,99.92,14.79,114.71
,1095.4,114.71,99.92,14.79,114.71
,1095.6,114.71,99.92,14.79,114.71
,1095.8,114.71,99.92,14.79,114.71
,1096,114.71,99.92,14.79,114.71
,1096.2,114.71,99.92,14.79,114.71
,1096.4,114.71,99.92,14.79,114.71
,1096.6,114.71,99.92,14.79,114.71
,1096.8,114.71,99.92,14.79,114.71
,1097,114.71,99.92,14.79,114.71
,1097.2,114.71,99.92,14.79,114.71
,1097.4,114.71,99.92,14.79,114.71
,1097.6,114.71,99.92,14.79,114.71
,1097.8,114.71,99.92,14.79,114.71
,1098,114.71,99.92,14.79,114.71
,1098.2,114.71,99.92,14.79,114.71
,1098.4,114.71,99.92,14.79,114.71
,1098.6,114.71,99.92,14.79,114.71
,1098.8,114.71,99.92,14.79,114.71
,1099,114.71,99.92,14.79,114.71
,1099.2,114.71,99.92,14.79,114.71
,1099.4,114.71,99.92,14.79,114.71
,1099.6,114.71,99.92,14.79,114.71
,1099.8,114.71,99.92,14.79,114.71
,1100,114.71,99.92,14.79,114.71
,1100.2,114.71,99.92,14.79,114.71
,1100.4,114.71,99.92,14.79,114.71
,1100.6,114.71,99.92,14.79,114.71
,1100.8,114.71,99.92,14.79,114.71
,1101,114.71,99.92,14.79,114.71
,1101.2,114.71,99.92,14.79,114.71
,1101.4,114.71,99.92,14.79,114.71
,1101.6,114.71,99.92,14.79,114.71
,1101.8,114.71,99.92,14.79,114.71
,1102,114.71,99.92,14.79,114.71
,1102.2,114.71,99.92,14.79,114.71
,1102.4,114.71,99.92,14.79,114.71
,1102.6,114.71,99.92,14.79,114.71
,1102.8,114.71,99.92,14.79,114.71
,1103,114.71,99.92,14.79,114.71
,1103.2,114.71,99.92,14.79,114.71
,1103.4,114.71,99.92,14.79,114.71
,1103.6,114.71,99.92,14.79,114.71
,1103.8,114.71,99.92,14.79,114.71
,1104,114.71,99.92,14.79,114.71
,1104.2,114.71,99.92,14.79,114.71
,1104.4,114.71,99.92,14.79,114.71
,1104.6,114.71,99.92,14.79,114.71
,1104.8,114.71,99.92,14.79,114.71
,1105,114.71,99.92,14.79,114.71
,1105.2,114.71,99.92,14.79,114.71
,1105.4,114.71,99.92,14.79,114.71
,1105.6,114.71,99.92,14.79,114.71
,1105.8,114.71,99.92,14.79,114.71
,1106,114.71,99.92,14.79,114.71
,1106.2,114.71,99.92,14.79,114.71
,1106.4,114.71,99.92,14.79,114.71
,1106.6,114.71,99.92,14.79,114.71
,1106.8,114.71,99.92,14.79,114.71
,1107,114.71,99.92,14.79,114.71
,1107.2,114.71,99.92,14.79,114.71
,1107.4,114.71,99.92,14.78,114.71
,1107.6,114.71,99.92,14.78,114.71
,1107.8,114.71,99.92,14.79,114.71
,1108,114.71,99.92,14.79,114.71
,1108.2,114.71,99.92,14.78,114.71
,1108.4,114.71,99.92,14.79,114.71
,1108.6,114.71,99.92,14.79,114.71
,1108.8,114.71,99.92,14.79,114.71
,1109,114.71,99.92,14.79,114.71
,1109.2,114.71,99.92,14.79,114.71
,1109.4,114.71,99.92,14.79,114.71
,1109.6,114.71,99.92,14.79,114.71
,1109.8,114.71,99.92,14.79,114.71
,1110,114.71,99.92,14.79,114.71
,1110.2,114.71,99.92,14.79,114.71
,1110.4,114.71,99.92,14.79,114.71
,1110.6,114.71,99.92,14.79,114.71
,1110.8,114.71,99.92,14.79,114.71
,1111,114.71,99.92,14.79,114.71
,1111.2,114.71,99.92,14.79,114.71
,1111.4,114.71,99.92,14.79,114.71
,1111.6,114.71,99.92,14.79,114.71
,1111.8,114.71,99.92,14.79,114.71
,1112,114.71,99.92,14.79,114.71
,1112.2,114.71,99.92,14.79,114.71
,1112.4,114.71,99.92,14.79,114.71
,1112.6,114.71,99.92,14.79,114.71
,1112.8,114.71,99.92,14.79,114.71
,1113,114.71,99.92,14.79,114.71
,1113.2,114.71,99.92,14.79,114.71
,1113.4,114.71,99.92,14.79,114.71
,1113.6,114.71,99.92,14.79,114.71
,1113.8,114.71,99.92,14.79,114.71
,1114,114.71,99.92,14.79,114.71
,1114.2,114.71,99.92,14.79,114.71
,1114.4,114.71,99.92,14.79,114.71
,1114.6,114.71,99.92,14.79,114.71
,1114.8,114.71,99.92,14.79,114.71
,1115,114.71,99.92,14.79,114.71
,1115.2,114.71,99.92,14.79,114.71
,1115.4,114.71,99.92,14.79,114.71
,1115.6,114.71,99.92,14.79,114.71
,1115.8,114.71,99.92,14.79,114.71
,1116,114.71,99.92,14.79,114.71
,1116.2,114.71,99.92,14.79,114.71
,1116.4,114.71,99.92,14.79,114.71
,1116.6,114.71,99.92,14.79,114.71
,1116.8,114.71,99.92,14.79,114.71
,1117,114.71,99.92,14.79,114.71
,1117.2,114.71,99.92,14.79,114.71
,1117.4,114.71,99.92,14.78,114.71
,1117.6,114.71,99.92,14.79,114.71
,1117.8,114.71,99.92,14.79,114.71
,1118,114.71,99.92,14.79,114.71
,1118.2,114.71,99.92,14.79,114.71
,1118.4,114.71,99.92,14.79,114.71
,1118.6,114.71,99.93,14.79,114.71
,1118.8,114.71,99.92,14.79,114.71
,1119,114.71,99.92,14.79,114.71
,1119.2,114.71,99.92,14.79,114.71
,1119.4,114.71,99.92,14.79,114.71
,1119.6,114.71,99.92,14.79,114.71
,1119.8,114.71,99.92,14.79,114.71
,1120,114.71,99.92,14.79,114.71
,1120.2,114.71,99.92,14.79,114.71
,1120.4,114.71,99.92,14.79,114.71
,1120.6,114.71,99.92,14.79,114.71
,1120.8,114.71,99.92,14.79,114.71
,1121,114.71,99.92,14.79,114.71
,1121.2,114.71,99.92,14.79,114.71
,1121.4,114.71,99.92,14.79,114.71
,1121.6,114.71,99.92,14.79,114.71
,1121.8,114.71,99.92,14.79,114.71
,1122,114.71,99.92,14.79,114.71
,1122.2,114.71,99.92,14.78,114.71
,1122.4,114.71,99.92,14.79,114.71
,1122.6,114.71,99.92,14.79,114.71
,1122.8,114.71,99.92,14.79,114.71
,1123,114.71,99.92,14.79,114.71
,1123.2,114.71,99.92,14.79,114.71
,1123.4,114.71,99.92,14.78,114.71
,1123.6,114.71,99.92,14.79,114.71
,1123.8,114.71,99.93,14.78,114.71
,1124,114.71,99.92,14.79,114.71
,1124.2,114.71,99.93,14.78,114.71
,1124.4,114.71,99.92,14.79,114.71
,1124.6,114.71,99.92,14.79,114.71
,1124.8,114.71,99.92,14.78,114.71
,1125,114.71,99.92,14.79,114.71
,1125.2,114.71,99.93,14.78,114.71
,1125.4,114.71,99.92,14.79,114.71
,1125.6,114.71,99.93,14.78,114.71
,1125.8,114.71,99.92,14.79,114.71
,1126,114.71,99.93,14.78,114.71
,1126.2,114.71,99.93,14.78,114.71
,1126.4,114.71,99.93,14.78,114.71
,1126.6,114.71,99.93,14.79,114.71
,1126.8,114.71,99.93,14.78,114.71
,1127,114.71,99.93,14.79,114.71
,1127.2,114.71,99.93,14.79,114.71
,1127.4,114.71,99.93,14.79,114.71
,1127.6,114.71,99.93,14.79,114.71
,1127.8,114.71,99.93,14.78,114.71
,1128,114.71,99.93,14.79,114.71
,1128.2,114.71,99.93,14.78,114.71
,1128.4,114.71,99.92,14.79,114.71
,1128.6,114.71,99.92,14.79,114.71
,1128.8,114.71,99.92,14.79,114.71
,1129,114.71,99.93,14.78,114.71
,1129.2,114.71,99.92,14.79,114.71
,1129.4,114.71,99.93,14.79,114.71
,1129.6,114.71,99.92,14.79,114.71
,1129.8,114.71,99.92,14.79,114.71
,1130,114.71,99.92,14.79,114.71
,1130.2,114.71,99.92,14.79,114.71
,1130.4,114.71,99.93,14.78,114.71
,1130.6,114.71,99.93,14.78,114.71
,1130.8,114.71,99.93,14.78,114.71
,1131,114.71,99.93,14.78,114.71
,1131.2,114.71,99.93,14.78,114.71
,1131.4,114.71,99.93,14.78,114.71
,1131.6,114.71,99.93,14.78,114.71
,1131.8,114.71,99.93,14.78,114.71
,1132,114.71,99.92,14.79,114.71
,1132.2,114.71,99.92,14.78,114.71
,1132.4,114.71,99.92,14.79,114.71
,1132.6,114.71,99.92,14.78,114.71
,1132.8,114.71,99.93,14.79,114.71
,1133,114.71,99.92,14.79,114.71
,1133.2,114.71,99.92,14.79,114.71
,1133.4,114.71,99.92,14.79,114.71
,1133.6,114.71,99.92,14.79,114.71
,1133.8,114.71,99.92,14.79,114.71
,1134,114.71,99.92,14.79,114.71
,1134.2,114.71,99.92,14.79,114.71
,1134.4,114.71,99.92,14.79,114.71
,1134.6,114.71,99.93,14.79,114.71
,1134.8,114.71,99.92,14.79,114.71
,1135,114.71,99.92,14.79,114.71
,1135.2,114.71,99.92,14.79,114.71
,1135.4,114.71,99.92,14.79,114.71
,1135.6,114.71,99.92,14.79,114.71
,1135.8,114.71,99.92,14.79,114.71
,1136,114.71,99.92,14.79,114.71
,1136.2,114.71,99.92,14.79,114.71
,1136.4,114.71,99.92,14.79,114.71
,1136.6,114.71,99.92,14.79,114.71
,1136.8,114.71,99.93,14.79,114.71
,1137,114.71,99.93,14.78,114.71
,1137.2,114.71,99.92,14.79,114.71
,1137.4,114.71,99.92,14.79,114.71
,1137.6,114.71,99.93,14.79,114.71
,1137.8,114.71,99.93,14.79,114.71
,1138,114.71,99.93,14.78,114.71
,1138.2,114.71,99.92,14.79,114.71
,1138.4,114.71,99.93,14.79,114.71
,1138.6,114.71,99.92,14.78,114.71
,1138.8,114.71,99.93,14.78,114.71
,1139,114.71,99.93,14.79,114.71
,1139.2,114.71,99.92,14.79,114.71
,1139.4,114.71,99.93,14.79,114.71
,1139.6,114.71,99.93,14.79,114.71
,1139.8,114.71,99.93,14.79,114.71
,1140,114.71,99.93,14.79,114.71
,1140.2,114.71,99.93,14.79,114.71
,1140.4,114.71,99.93,14.78,114.71
,1140.6,114.71,99.93,14.79,114.71
,1140.8,114.71,99.93,14.79,114.71
,1141,114.71,99.93,14.79,114.71
,1141.2,114.71,99.93,14.79,114.71
,1141.4,114.71,99.93,14.79,114.71
,1141.6,114.71,99.93,14.79,114.71
,1141.8,114.71,99.93,14.79,114.71
,1142,114.71,99.93,14.79,114.71
,1142.2,114.71,99.93,14.79,114.71
,1142.4,114.71,99.93,14.78,114.71
,1142.6,114.71,99.93,14.78,114.71
,1142.8,114.71,99.93,14.78,114.71
,1143,114.71,99.92,14.78,114.71
,1143.2,114.71,99.93,14.78,114.71
,1143.4,114.71,99.93,14.78,114.71
,1143.6,114.71,99.93,14.78,114.71
,1143.8,114.71,99.93,14.78,114.71
,1144,114.71,99.93,14.78,114.71
,1144.2,114.71,99.93,14.78,114.71
,1144.4,114.71,99.93,14.78,114.71
,1144.6,114.71,99.93,14.78,114.71
,1144.8,114.71,99.93,14.78,114.71
,1145,114.71,99.93,14.78,114.71
,1145.2,114.71,99.93,14.78,114.71
,1145.4,114.71,99.93,14.79,114.71
,1145.6,114.71,99.93,14.78,114.71
,1145.8,114.71,99.93,14.78,114.71
,1146,114.71,99.93,14.78,114.71
,1146.2,114.71,99.93,14.78,114.71
,1146.4,114.71,99.93,14.78,114.71
,1146.6,114.71,99.93,14.78,114.71
,1146.8,114.71,99.93,14.78,114.71
,1147,114.71,99.93,14.78,114.71
,1147.2,114.71,99.93,14.78,114.71
,1147.4,114.71,99.93,14.78,114.71
,1147.6,114.71,99.93,14.78,114.71
,1147.8,114.71,99.93,14.78,114.71
,1148,114.71,99.93,14.78,114.71
,1148.2,114.71,99.93,14.78,114.71
,1148.4,114.71,99.93,14.78,114.71
,1148.6,114.71,99.93,14.78,114.71
,1148.8,114.71,99.93,14.78,114.71
,1149,114.71,99.93,14.79,114.71
,1149.2,114.71,99.93,14.79,114.71
,1149.4,114.71,99.93,14.78,114.71
,1149.6,114.71,99.92,14.79,114.71
,1149.8,114.71,99.93,14.78,114.71
,1150,114.71,99.93,14.78,114.71
,1150.2,114.71,99.93,14.79,114.71
,1150.4,114.71,99.93,14.78,114.71
,1150.6,114.71,99.93,14.78,114.71
,1150.8,114.71,99.93,14.78,114.71
,1151,114.71,99.93,14.78,114.71
,1151.2,114.71,99.93,14.78,114.71
,1151.4,114.71,99.93,14.79,114.71
,1151.6,114.71,99.93,14.78,114.71
,1151.8,114.71,99.92,14.79,114.71
,1152,114.71,99.93,14.78,114.71
,1152.2,114.71,99.93,14.78,114.71
,1152.4,114.71,99.93,14.78,114.71
,1152.6,114.71,99.93,14.78,114.71
,1152.8,114.71,99.92,14.79,114.71
,1153,114.71,99.93,14.79,114.71
,1153.2,114.71,99.93,14.78,114.71
,1153.4,114.71,99.93,14.78,114.71
,1153.6,114.71,99.93,14.79,114.71
,1153.8,114.71,99.93,14.78,114.71
,1154,114.71,99.93,14.79,114.71
,1154.2,114.71,99.93,14.78,114.71
,1154.4,114.71,99.93,14.78,114.71
,1154.6,114.71,99.92,14.79,114.71
,1154.8,114.71,99.93,14.78,114.71
,1155,114.71,99.92,14.79,114.71
,1155.2,114.71,99.92,14.79,114.71
,1155.4,114.71,99.93,14.78,114.71
,1155.6,114.71,99.93,14.78,114.71
,1155.8,114.71,99.93,14.78,114.71
,1156,114.71,99.93,14.78,114.71
,1156.2,114.71,99.93,14.79,114.71
,1156.4,114.71,99.92,14.79,114.71
,1156.6,114.71,99.93,14.78,114.71
,1156.8,114.71,99.92,14.79,114.71
,1157,114.71,99.93,14.79,114.71
,1157.2,114.71,99.93,14.78,114.71
,1157.4,114.71,99.93,14.79,114.71
,1157.6,114.71,99.93,14.78,114.71
,1157.8,114.71,99.93,14.78,114.71
,1158,114.71,99.93,14.78,114.71
,1158.2,114.71,99.93,14.79,114.71
,1158.4,114.71,99.93,14.78,114.71
,1158.6,114.71,99.93,14.78,114.71
,1158.8,114.71,99.93,14.78,114.71
,1159,114.71,99.93,14.78,114.71
,1159.2,114.71,99.93,14.78,114.71
,1159.4,114.71,99.93,14.78,114.71
,1159.6,114.71,99.93,14.78,114.71
,1159.8,114.71,99.93,14.78,114.71
,1160,114.71,99.92,14.79,114.71
,1160.2,114.71,99.93,14.79,114.71
,1160.4,114.71,99.93,14.78,114.71
,1160.6,114.71,99.93,14.78,114.71
,1160.8,114.71,99.92,14.78,114.71
,1161,114.71,99.93,14.79,114.71
,1161.2,114.71,99.93,14.78,114.71
,1161.4,114.71,99.93,14.79,114.71
,1161.6,114.71,99.93,14.78,114.71
,1161.8,114.71,99.93,14.78,114.71
,1162,114.71,99.93,14.78,114.71
,1162.2,114.71,99.92,14.79,114.71
,1162.4,114.71,99.93,14.79,114.71
,1162.6,114.71,99.93,14.79,114.71
,1162.8,114.71,99.93,14.78,114.71
,1163,114.71,99.93,14.79,114.71
,1163.2,114.71,99.93,14.79,114.71
,1163.4,114.71,99.93,14.78,114.71
,1163.6,114.71,99.93,14.78,114.71
,1163.8,114.71,99.93,14.78,114.71
,1164,114.71,99.93,14.78,114.71
,1164.2,114.71,99.93,14.79,114.71
,1164.4,114.71,99.93,14.78,114.71
,1164.6,114.71,99.93,14.78,114.71
,1164.8,114.71,99.93,14.78,114.71
,1165,114.71,99.93,14.78,114.71
,1165.2,114.71,99.93,14.78,114.71
,1165.4,114.71,99.93,14.78,114.71
,1165.6,114.71,99.93,14.78,114.71
,1165.8,114.71,99.93,14.78,114.71
,1166,114.71,99.93,14.78,114.71
,1166.2,114.71,99.93,14.78,114.71
,1166.4,114.71,99.93,14.78,114.71
,1166.6,114.71,99.93,14.78,114.71
,1166.8,114.71,99.93,14.79,114.71
,1167,114.71,99.93,14.79,114.71
